Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
Note: all of the channel PPM values read in by the Arduino are one or more loop iterations old; ex (if we are only preloading the serial buffer with ONE data packet): the PPM values that the Arduino is grabbing this loop will not be read into MATLAB until the next loop; and the PPM values being recorded this loop are the values the Arduino grabbed during the previous loop.

1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
packet_num(-), Arduino time stamp--t(ms), PPM_gap, PPM_pd(us),PPM_freq(Hz), t_since_interrupt(ms), Tx_on(-),Bytes_avail_in_MATLAB_serial_buffer, Bad_packet_cnt,Ch1(us), Ch2(us), Ch3(us), Ch4(us), Ch5(us), Ch6(us), Ch7(us), Ch8(us)
303.0000,204194.0000,11004.0000,22549.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
304.0000,204904.0000,11004.0000,22549.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
305.0000,205575.0000,11004.0000,22553.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
306.0000,206372.0000,11004.0000,22549.0000,44.0000,5.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307.0000,207136.0000,11004.0000,22551.0000,44.0000,3.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
308.0000,207811.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
309.0000,208432.0000,11004.0000,22550.0000,44.0000,0.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
310.0000,209030.0000,11004.0000,22556.0000,44.0000,2.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
311.0000,209611.0000,11006.0000,22553.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
312.0000,210169.0000,11004.0000,22550.0000,44.0000,1.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313.0000,210729.0000,11004.0000,22550.0000,44.0000,10.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314.0000,211292.0000,11004.0000,22551.0000,44.0000,9.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315.0000,211877.0000,11003.0000,22551.0000,44.0000,8.0000,1.0000,42.0000,0.0000,1505.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
